accounts,symbol,side,combined_score,same_ip_frac,funding_score,reward_score,group_total_profit,trade_type
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
"A_6960c2ee08,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1919.388793743281,Reward Abuse
"A_4943ad62b4,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1834.7675009515276,Reward Abuse
"A_3943c4c480,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1722.8888206230645,Reward Abuse
"A_3943c4c480,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1722.8888206230645,Reward Abuse
"A_3943c4c480,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1722.8888206230645,Reward Abuse
"A_3943c4c480,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1722.8888206230645,Reward Abuse
"A_3943c4c480,A_89cf7b96c2",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,1722.8888206230645,Reward Abuse
"A_853f70d58b,A_89cf7b96c2",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,1004.8818981957876,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_6960c2ee08,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,677.6937195167995,Reward Abuse
"A_4943ad62b4,A_ebdb869fd3",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,658.0932623896291,Reward Abuse
"A_4943ad62b4,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,589.9855783458368,Reward Abuse
"A_4943ad62b4,A_6960c2ee08",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,589.9855783458368,Reward Abuse
"A_3943c4c480,A_ebdb869fd3",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,546.2145820611659,Reward Abuse
"A_3943c4c480,A_e27beda014",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,481.19374639658315,Reward Abuse
"A_3943c4c480,A_e27beda014",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,481.19374639658315,Reward Abuse
"A_3943c4c480,A_e27beda014",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,481.19374639658315,Reward Abuse
"A_3943c4c480,A_e27beda014",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,481.19374639658315,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,LONG,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
"A_3943c4c480,A_6960c2ee08",BTCUSDT.PERP,SHORT,0.3443395226858121,0.5,0.0,0.5,478.1068980173735,Reward Abuse
